rid,date_of_service,toc_code,location,planned_arrival_time,planned_departure_time,actual_arrival_time,actual_departure_time,late_canc_reason
202201087653136,2022-01-08,SW,WEY,,08:03:00,,08:03:00,
202201087653136,2022-01-08,SW,DCH,08:12:00,08:13:00,08:11:00,08:12:00,
202201087653136,2022-01-08,SW,WRM,08:27:00,08:28:00,08:26:00,08:28:00,
202201087653136,2022-01-08,SW,HAM,08:34:00,08:35:00,08:32:00,08:34:00,
202201087653136,2022-01-08,SW,POO,08:39:00,08:40:00,08:37:00,08:39:00,
202201087653136,2022-01-08,SW,PKS,08:44:00,08:44:00,08:41:00,08:43:00,
202201087653136,2022-01-08,SW,BSM,08:48:00,08:48:00,08:46:00,08:47:00,
202201087653136,2022-01-08,SW,BMH,08:54:00,08:59:00,08:52:00,08:59:00,
202201087653136,2022-01-08,SW,BCU,09:13:00,09:14:00,09:13:00,09:14:00,
202201087653136,2022-01-08,SW,SOU,09:28:00,09:30:00,09:29:00,09:30:00,
202201087653136,2022-01-08,SW,SOA,09:37:00,09:38:00,09:37:00,09:38:00,
202201087653136,2022-01-08,SW,WIN,09:47:00,09:48:00,09:46:00,09:47:00,
202201087653136,2022-01-08,SW,BSK,10:05:00,10:06:00,10:03:00,10:06:00,
202201087653136,2022-01-08,SW,WOK,10:24:00,10:32:00,10:24:00,10:32:00,
202201087653136,2022-01-08,SW,GLD,10:44:00,10:50:00,10:42:00,10:49:00,
202201087653136,2022-01-08,SW,CLJ,11:26:00,11:27:00,11:23:00,11:27:00,
202201087653136,2022-01-08,SW,WAT,11:37:00,,11:36:00,,
202201087653138,2022-01-08,SW,WEY,,09:03:00,,09:03:00,
202201087653138,2022-01-08,SW,DCH,09:12:00,09:13:00,09:12:00,09:13:00,
202201087653138,2022-01-08,SW,WRM,09:27:00,09:28:00,09:26:00,09:28:00,
202201087653138,2022-01-08,SW,HAM,09:34:00,09:35:00,09:33:00,09:35:00,
202201087653138,2022-01-08,SW,POO,09:39:00,09:40:00,09:37:00,09:39:00,
202201087653138,2022-01-08,SW,PKS,09:44:00,09:44:00,09:41:00,09:43:00,
202201087653138,2022-01-08,SW,BSM,09:48:00,09:48:00,09:46:00,09:48:00,
202201087653138,2022-01-08,SW,BMH,09:54:00,09:59:00,09:53:00,09:58:00,
202201087653138,2022-01-08,SW,BCU,10:13:00,10:14:00,10:13:00,10:13:00,
202201087653138,2022-01-08,SW,SOU,10:28:00,10:30:00,10:27:00,10:29:00,
202201087653138,2022-01-08,SW,SOA,10:37:00,10:38:00,10:36:00,10:36:00,
202201087653138,2022-01-08,SW,WIN,10:47:00,10:48:00,10:45:00,10:47:00,
202201087653138,2022-01-08,SW,BSK,11:05:00,11:06:00,11:03:00,11:06:00,
202201087653138,2022-01-08,SW,WOK,11:24:00,11:32:00,11:24:00,11:32:00,
202201087653138,2022-01-08,SW,GLD,11:44:00,11:50:00,11:41:00,11:50:00,
202201087653138,2022-01-08,SW,CLJ,12:26:00,12:27:00,12:25:00,12:27:00,
202201087653138,2022-01-08,SW,WAT,12:38:00,,12:37:00,,
202201087653141,2022-01-08,SW,WEY,,10:03:00,,10:03:00,904.0
202201087653141,2022-01-08,SW,DCH,10:12:00,10:13:00,10:12:00,10:14:00,904.0
202201087653141,2022-01-08,SW,WRM,10:27:00,10:28:00,10:27:00,10:28:00,904.0
202201087653141,2022-01-08,SW,HAM,10:34:00,10:35:00,10:33:00,10:35:00,904.0
202201087653141,2022-01-08,SW,POO,10:39:00,10:40:00,10:38:00,10:39:00,904.0
202201087653141,2022-01-08,SW,PKS,10:44:00,10:44:00,10:42:00,10:44:00,904.0
202201087653141,2022-01-08,SW,BSM,10:48:00,10:48:00,10:47:00,10:48:00,904.0
202201087653141,2022-01-08,SW,BMH,10:54:00,10:59:00,10:53:00,10:58:00,904.0
202201087653141,2022-01-08,SW,BCU,11:13:00,11:14:00,11:13:00,11:14:00,904.0
202201087653141,2022-01-08,SW,SOU,11:28:00,11:30:00,11:29:00,11:36:00,904.0
202201087653141,2022-01-08,SW,SOA,11:37:00,11:38:00,11:43:00,11:44:00,904.0
202201087653141,2022-01-08,SW,WIN,11:47:00,11:48:00,11:52:00,11:53:00,904.0
202201087653141,2022-01-08,SW,BSK,12:05:00,12:06:00,12:09:00,12:10:00,904.0
202201087653141,2022-01-08,SW,WOK,12:24:00,12:32:00,12:28:00,12:32:00,904.0
202201087653141,2022-01-08,SW,GLD,12:42:00,12:49:00,13:04:00,13:11:00,904.0
202201087653141,2022-01-08,SW,CLJ,13:26:00,13:27:00,13:40:00,13:42:00,904.0
202201087653141,2022-01-08,SW,WAT,13:36:00,,13:50:00,,904.0
202201087653144,2022-01-08,SW,WEY,,11:03:00,,11:03:00,
202201087653144,2022-01-08,SW,DCH,11:12:00,11:13:00,11:11:00,11:12:00,
202201087653144,2022-01-08,SW,WRM,11:27:00,11:28:00,11:26:00,11:27:00,
202201087653144,2022-01-08,SW,HAM,11:34:00,11:35:00,11:32:00,11:34:00,
202201087653144,2022-01-08,SW,POO,11:39:00,11:40:00,11:37:00,11:39:00,
202201087653144,2022-01-08,SW,PKS,11:44:00,11:44:00,11:41:00,11:43:00,
202201087653144,2022-01-08,SW,BSM,11:48:00,11:48:00,11:46:00,11:47:00,
202201087653144,2022-01-08,SW,BMH,11:54:00,11:59:00,11:52:00,11:59:00,
202201087653144,2022-01-08,SW,BCU,12:13:00,12:14:00,12:13:00,12:14:00,
202201087653144,2022-01-08,SW,SOU,12:28:00,12:30:00,12:27:00,12:30:00,
202201087653144,2022-01-08,SW,SOA,12:37:00,12:38:00,12:36:00,12:37:00,
202201087653144,2022-01-08,SW,WIN,12:47:00,12:48:00,12:45:00,12:47:00,
202201087653144,2022-01-08,SW,BSK,13:05:00,13:06:00,13:02:00,13:06:00,
202201087653144,2022-01-08,SW,WOK,13:24:00,13:32:00,13:25:00,13:32:00,
202201087653144,2022-01-08,SW,GLD,13:42:00,13:49:00,13:43:00,13:49:00,
202201087653144,2022-01-08,SW,CLJ,14:26:00,14:27:00,14:22:00,14:27:00,
202201087653144,2022-01-08,SW,WAT,14:36:00,,14:34:00,,
202201087653148,2022-01-08,SW,WEY,,12:03:00,,12:03:00,904.0
202201087653148,2022-01-08,SW,DCH,12:12:00,12:13:00,12:11:00,12:12:00,904.0
202201087653148,2022-01-08,SW,WRM,12:27:00,12:28:00,12:26:00,12:28:00,904.0
202201087653148,2022-01-08,SW,HAM,12:34:00,12:35:00,12:32:00,12:34:00,904.0
202201087653148,2022-01-08,SW,POO,12:39:00,12:40:00,12:37:00,12:39:00,904.0
202201087653148,2022-01-08,SW,PKS,12:44:00,12:44:00,12:41:00,12:43:00,904.0
202201087653148,2022-01-08,SW,BSM,12:48:00,12:48:00,12:46:00,12:47:00,904.0
202201087653148,2022-01-08,SW,BMH,12:54:00,12:59:00,12:52:00,12:58:00,904.0
202201087653148,2022-01-08,SW,BCU,13:13:00,13:14:00,13:12:00,13:13:00,904.0
202201087653148,2022-01-08,SW,SOU,13:28:00,13:30:00,13:27:00,13:29:00,904.0
202201087653148,2022-01-08,SW,SOA,13:37:00,13:38:00,13:36:00,13:37:00,904.0
202201087653148,2022-01-08,SW,WIN,13:47:00,13:48:00,13:45:00,13:47:00,904.0
202201087653148,2022-01-08,SW,BSK,14:05:00,14:06:00,14:02:00,14:05:00,904.0
202201087653148,2022-01-08,SW,WOK,14:24:00,14:32:00,14:29:00,14:35:00,904.0
202201087653148,2022-01-08,SW,GLD,14:42:00,14:49:00,14:55:00,15:00:00,904.0
202201087653148,2022-01-08,SW,CLJ,15:26:00,15:27:00,15:31:00,15:33:00,904.0
202201087653148,2022-01-08,SW,WAT,15:36:00,,15:43:00,,904.0
202201087653153,2022-01-08,SW,WEY,,13:03:00,,13:03:00,
202201087653153,2022-01-08,SW,DCH,13:12:00,13:13:00,13:12:00,13:13:00,
202201087653153,2022-01-08,SW,WRM,13:27:00,13:28:00,13:27:00,13:28:00,
202201087653153,2022-01-08,SW,HAM,13:34:00,13:35:00,13:33:00,13:35:00,
202201087653153,2022-01-08,SW,POO,13:39:00,13:40:00,13:38:00,13:39:00,
202201087653153,2022-01-08,SW,PKS,13:44:00,13:44:00,13:41:00,13:43:00,
202201087653153,2022-01-08,SW,BSM,13:48:00,13:48:00,13:46:00,13:47:00,
202201087653153,2022-01-08,SW,BMH,13:54:00,13:58:00,,13:58:00,
202201087653153,2022-01-08,SW,BCU,14:13:00,14:14:00,14:13:00,14:15:00,
202201087653153,2022-01-08,SW,SOU,14:28:00,14:29:00,14:29:00,14:30:00,
202201087653153,2022-01-08,SW,SOA,14:37:00,14:38:00,14:37:00,14:39:00,
202201087653153,2022-01-08,SW,WIN,14:47:00,14:48:00,14:47:00,14:48:00,
202201087653153,2022-01-08,SW,BSK,15:05:00,15:06:00,15:03:00,15:06:00,
202201087653153,2022-01-08,SW,WOK,15:24:00,15:32:00,15:23:00,15:32:00,
202201087653153,2022-01-08,SW,GLD,15:44:00,15:50:00,15:41:00,15:50:00,
202201087653153,2022-01-08,SW,CLJ,16:26:00,16:27:00,16:23:00,16:27:00,
202201087653153,2022-01-08,SW,WAT,16:36:00,,16:35:00,,
202201087653157,2022-01-08,SW,WEY,,14:03:00,,14:03:00,895.0
202201087653157,2022-01-08,SW,DCH,14:12:00,14:13:00,14:12:00,14:16:00,895.0
202201087653157,2022-01-08,SW,WRM,14:27:00,14:28:00,14:29:00,14:30:00,895.0
202201087653157,2022-01-08,SW,HAM,14:34:00,14:35:00,14:35:00,14:37:00,895.0
202201087653157,2022-01-08,SW,POO,14:39:00,14:40:00,14:40:00,14:41:00,895.0
202201087653157,2022-01-08,SW,PKS,14:44:00,14:44:00,14:43:00,14:45:00,895.0
202201087653157,2022-01-08,SW,BSM,14:48:00,14:48:00,14:48:00,14:49:00,895.0
202201087653157,2022-01-08,SW,BMH,14:54:00,14:59:00,15:00:00,15:05:00,895.0
202201087653157,2022-01-08,SW,BCU,15:13:00,15:14:00,15:20:00,15:22:00,895.0
202201087653157,2022-01-08,SW,SOU,15:28:00,15:30:00,15:37:00,15:39:00,895.0
202201087653157,2022-01-08,SW,SOA,15:37:00,15:38:00,15:46:00,15:47:00,895.0
202201087653157,2022-01-08,SW,WIN,15:47:00,15:48:00,15:55:00,15:57:00,895.0
202201087653157,2022-01-08,SW,BSK,16:05:00,16:06:00,16:13:00,16:14:00,895.0
202201087653157,2022-01-08,SW,WOK,16:24:00,16:32:00,16:32:00,16:35:00,895.0
202201087653157,2022-01-08,SW,GLD,16:42:00,16:49:00,16:45:00,16:49:00,895.0
202201087653157,2022-01-08,SW,CLJ,17:26:00,17:27:00,17:23:00,17:27:00,895.0
202201087653157,2022-01-08,SW,WAT,17:36:00,,17:36:00,,895.0
202201087653162,2022-01-08,SW,WEY,,15:03:00,,15:03:00,
202201087653162,2022-01-08,SW,DCH,15:12:00,15:13:00,15:12:00,15:13:00,
202201087653162,2022-01-08,SW,WRM,15:27:00,15:28:00,15:27:00,15:28:00,
202201087653162,2022-01-08,SW,HAM,15:34:00,15:35:00,15:33:00,15:35:00,
202201087653162,2022-01-08,SW,POO,15:39:00,15:40:00,15:38:00,15:39:00,
202201087653162,2022-01-08,SW,PKS,15:44:00,15:44:00,15:41:00,15:43:00,
202201087653162,2022-01-08,SW,BSM,15:48:00,15:48:00,15:46:00,15:47:00,
202201087653162,2022-01-08,SW,BMH,15:54:00,15:59:00,15:53:00,15:58:00,
202201087653162,2022-01-08,SW,BCU,16:13:00,16:14:00,16:13:00,16:14:00,
202201087653162,2022-01-08,SW,SOU,16:28:00,16:30:00,16:29:00,16:30:00,
202201087653162,2022-01-08,SW,SOA,16:37:00,16:38:00,16:36:00,16:37:00,
202201087653162,2022-01-08,SW,WIN,16:47:00,16:48:00,16:45:00,16:48:00,
202201087653162,2022-01-08,SW,BSK,17:05:00,17:06:00,17:03:00,17:06:00,
202201087653162,2022-01-08,SW,WOK,17:26:00,17:34:00,17:23:00,17:34:00,
202201087653162,2022-01-08,SW,GLD,17:42:00,17:50:00,17:44:00,17:50:00,
202201087653162,2022-01-08,SW,CLJ,18:26:00,18:27:00,18:23:00,18:29:00,
202201087653162,2022-01-08,SW,WAT,18:36:00,,18:37:00,,
202201087653166,2022-01-08,SW,WEY,,16:03:00,,16:03:00,
202201087653166,2022-01-08,SW,DCH,16:12:00,16:13:00,16:12:00,16:17:00,
202201087653166,2022-01-08,SW,WRM,16:27:00,16:28:00,16:31:00,16:32:00,
202201087653166,2022-01-08,SW,HAM,16:34:00,16:35:00,16:37:00,16:38:00,
202201087653166,2022-01-08,SW,POO,16:39:00,16:40:00,16:41:00,16:43:00,
202201087653166,2022-01-08,SW,PKS,16:44:00,16:44:00,16:46:00,16:48:00,
202201087653166,2022-01-08,SW,BSM,16:48:00,16:48:00,16:51:00,16:52:00,
202201087653166,2022-01-08,SW,BMH,16:54:00,16:59:00,16:57:00,17:01:00,
202201087653166,2022-01-08,SW,BCU,17:13:00,17:14:00,17:16:00,17:17:00,
202201087653166,2022-01-08,SW,SOU,17:28:00,17:30:00,17:31:00,17:33:00,
202201087653166,2022-01-08,SW,SOA,17:37:00,17:38:00,17:39:00,17:40:00,
202201087653166,2022-01-08,SW,WIN,17:47:00,17:48:00,17:49:00,17:51:00,
202201087653166,2022-01-08,SW,BSK,18:05:00,18:06:00,18:06:00,18:08:00,
202201087653166,2022-01-08,SW,WOK,18:24:00,18:32:00,18:26:00,18:33:00,
202201087653166,2022-01-08,SW,GLD,18:42:00,18:49:00,18:43:00,18:49:00,
202201087653166,2022-01-08,SW,CLJ,19:26:00,19:27:00,19:22:00,19:27:00,
202201087653166,2022-01-08,SW,WAT,19:36:00,,19:36:00,,
202201087653171,2022-01-08,SW,WEY,,17:03:00,,17:04:00,
202201087653171,2022-01-08,SW,DCH,17:12:00,17:13:00,17:12:00,17:13:00,
202201087653171,2022-01-08,SW,WRM,17:27:00,17:28:00,17:27:00,17:28:00,
202201087653171,2022-01-08,SW,HAM,17:34:00,17:35:00,17:33:00,17:34:00,
202201087653171,2022-01-08,SW,POO,17:39:00,17:40:00,17:37:00,17:39:00,
202201087653171,2022-01-08,SW,PKS,17:44:00,17:44:00,17:41:00,17:43:00,
202201087653171,2022-01-08,SW,BSM,17:48:00,17:48:00,17:46:00,17:47:00,
202201087653171,2022-01-08,SW,BMH,17:54:00,17:59:00,17:52:00,17:58:00,
202201087653171,2022-01-08,SW,BCU,18:13:00,18:14:00,18:14:00,18:15:00,
202201087653171,2022-01-08,SW,SOU,18:28:00,18:30:00,18:29:00,18:31:00,
202201087653171,2022-01-08,SW,SOA,18:37:00,18:38:00,18:37:00,18:38:00,
202201087653171,2022-01-08,SW,WIN,18:47:00,18:48:00,18:47:00,18:49:00,
202201087653171,2022-01-08,SW,BSK,19:05:00,19:06:00,19:04:00,19:06:00,
202201087653171,2022-01-08,SW,WOK,19:24:00,19:32:00,19:23:00,19:32:00,
202201087653171,2022-01-08,SW,GLD,19:42:00,19:49:00,19:42:00,19:49:00,
202201087653171,2022-01-08,SW,CLJ,20:26:00,20:27:00,20:26:00,20:29:00,
202201087653171,2022-01-08,SW,WAT,20:36:00,,20:39:00,,
202201087653177,2022-01-08,SW,WEY,,18:03:00,,18:04:00,
202201087653177,2022-01-08,SW,DCH,18:12:00,18:13:00,18:13:00,18:14:00,
202201087653177,2022-01-08,SW,WRM,18:27:00,18:28:00,18:28:00,18:29:00,
202201087653177,2022-01-08,SW,HAM,18:34:00,18:35:00,18:34:00,18:36:00,
202201087653177,2022-01-08,SW,POO,18:39:00,18:40:00,18:39:00,18:41:00,
202201087653177,2022-01-08,SW,PKS,18:44:00,18:44:00,18:44:00,18:46:00,
202201087653177,2022-01-08,SW,BSM,18:48:00,18:48:00,18:49:00,18:51:00,
202201087653177,2022-01-08,SW,BMH,18:54:00,18:59:00,18:56:00,18:59:00,
202201087653177,2022-01-08,SW,BCU,19:13:00,19:14:00,19:13:00,19:14:00,
202201087653177,2022-01-08,SW,SOU,19:28:00,19:30:00,19:29:00,19:30:00,
202201087653177,2022-01-08,SW,SOA,19:37:00,19:38:00,19:37:00,19:38:00,
202201087653177,2022-01-08,SW,WIN,19:47:00,19:48:00,19:46:00,19:47:00,
202201087653177,2022-01-08,SW,BSK,20:05:00,20:06:00,20:03:00,20:06:00,
202201087653177,2022-01-08,SW,WOK,20:24:00,20:32:00,20:25:00,20:32:00,
202201087653177,2022-01-08,SW,GLD,20:42:00,20:49:00,20:43:00,20:48:00,
202201087653177,2022-01-08,SW,CLJ,21:26:00,21:27:00,21:22:00,21:26:00,
202201087653177,2022-01-08,SW,WAT,21:36:00,,21:35:00,,
202201087653182,2022-01-08,SW,WEY,,19:03:00,,19:04:00,
202201087653182,2022-01-08,SW,DCH,19:12:00,19:13:00,19:13:00,19:13:00,
202201087653182,2022-01-08,SW,WRM,19:27:00,19:28:00,19:27:00,19:28:00,
202201087653182,2022-01-08,SW,HAM,19:34:00,19:35:00,19:33:00,19:35:00,
202201087653182,2022-01-08,SW,POO,19:39:00,19:40:00,19:38:00,19:39:00,
202201087653182,2022-01-08,SW,PKS,19:44:00,19:44:00,19:42:00,19:43:00,
202201087653182,2022-01-08,SW,BSM,19:48:00,19:48:00,19:46:00,19:47:00,
202201087653182,2022-01-08,SW,BMH,19:54:00,19:59:00,19:53:00,19:58:00,
202201087653182,2022-01-08,SW,BCU,20:13:00,20:14:00,20:13:00,20:14:00,
202201087653182,2022-01-08,SW,SOU,20:28:00,20:30:00,20:28:00,20:32:00,
202201087653182,2022-01-08,SW,SOA,20:37:00,20:38:00,20:39:00,20:39:00,
202201087653182,2022-01-08,SW,WIN,20:47:00,20:48:00,20:47:00,20:48:00,
202201087653182,2022-01-08,SW,BSK,21:05:00,21:06:00,21:03:00,21:06:00,
202201087653182,2022-01-08,SW,WOK,21:24:00,21:32:00,21:24:00,21:32:00,
202201087653182,2022-01-08,SW,GLD,21:42:00,21:49:00,21:44:00,21:50:00,
202201087653182,2022-01-08,SW,CLJ,22:29:00,22:30:00,22:28:00,22:30:00,
202201087653182,2022-01-08,SW,WAT,22:37:00,,22:38:00,,
202201087653199,2022-01-08,SW,WEY,,06:20:00,,06:20:00,
202201087653199,2022-01-08,SW,UPW,06:24:00,06:24:00,06:23:00,06:24:00,
202201087653199,2022-01-08,SW,DCH,06:31:00,06:33:00,06:30:00,06:32:00,
202201087653199,2022-01-08,SW,MTN,06:39:00,06:39:00,06:37:00,06:39:00,
202201087653199,2022-01-08,SW,WOO,06:45:00,06:45:00,06:45:00,06:46:00,
202201087653199,2022-01-08,SW,WRM,06:52:00,06:53:00,06:51:00,06:52:00,
202201087653199,2022-01-08,SW,HOL,06:56:00,06:56:00,06:53:00,06:56:00,
202201087653199,2022-01-08,SW,HAM,07:01:00,07:01:00,06:59:00,07:01:00,
202201087653199,2022-01-08,SW,POO,07:06:00,07:07:00,07:04:00,07:06:00,
202201087653199,2022-01-08,SW,BMH,07:17:00,07:22:00,07:16:00,07:21:00,
202201087653199,2022-01-08,SW,POK,07:26:00,07:26:00,07:24:00,07:25:00,
202201087653199,2022-01-08,SW,CHR,07:29:00,07:30:00,07:28:00,07:29:00,
202201087653199,2022-01-08,SW,NWM,07:36:00,07:37:00,07:35:00,07:37:00,
202201087653199,2022-01-08,SW,BCU,07:43:00,07:44:00,07:43:00,07:44:00,
202201087653199,2022-01-08,SW,SOU,07:58:00,08:00:00,07:58:00,08:01:00,
202201087653199,2022-01-08,SW,SOA,08:07:00,08:08:00,08:08:00,08:09:00,
202201087653199,2022-01-08,SW,WIN,08:17:00,08:18:00,08:17:00,08:18:00,
202201087653199,2022-01-08,SW,BSK,08:34:00,08:35:00,08:34:00,08:35:00,
202201087653199,2022-01-08,SW,WOK,08:54:00,09:01:00,08:52:00,09:01:00,
202201087653199,2022-01-08,SW,GLD,09:18:00,09:25:00,09:09:00,09:24:00,
202201087653199,2022-01-08,SW,CLJ,09:57:00,09:58:00,09:54:00,09:56:00,
202201087653199,2022-01-08,SW,WAT,10:06:00,,10:04:00,,
202201087653202,2022-01-08,SW,WEY,,07:20:00,,07:20:00,
202201087653202,2022-01-08,SW,UPW,07:24:00,07:24:00,07:23:00,07:24:00,
202201087653202,2022-01-08,SW,DCH,07:31:00,07:33:00,07:31:00,07:33:00,
202201087653202,2022-01-08,SW,MTN,07:39:00,07:39:00,07:38:00,07:40:00,
202201087653202,2022-01-08,SW,WOO,07:45:00,07:45:00,07:46:00,07:47:00,
202201087653202,2022-01-08,SW,WRM,07:52:00,07:53:00,07:52:00,07:53:00,
202201087653202,2022-01-08,SW,HOL,07:56:00,07:56:00,07:54:00,,
202201087653202,2022-01-08,SW,HAM,08:01:00,08:01:00,08:00:00,08:02:00,
202201087653202,2022-01-08,SW,POO,08:06:00,08:07:00,08:05:00,08:06:00,
202201087653202,2022-01-08,SW,BMH,08:17:00,08:22:00,08:16:00,08:21:00,
202201087653202,2022-01-08,SW,POK,08:26:00,08:26:00,08:24:00,08:25:00,
202201087653202,2022-01-08,SW,CHR,08:29:00,08:30:00,08:28:00,08:29:00,
202201087653202,2022-01-08,SW,NWM,08:36:00,08:37:00,08:35:00,08:38:00,
202201087653202,2022-01-08,SW,BCU,08:43:00,08:44:00,08:43:00,08:44:00,
202201087653202,2022-01-08,SW,SOU,08:58:00,09:00:00,08:58:00,08:59:00,
202201087653202,2022-01-08,SW,SOA,09:07:00,09:08:00,09:06:00,09:07:00,
202201087653202,2022-01-08,SW,WIN,09:17:00,09:18:00,09:15:00,09:17:00,
202201087653202,2022-01-08,SW,BSK,09:35:00,09:36:00,09:34:00,09:36:00,
202201087653202,2022-01-08,SW,WOK,09:54:00,10:05:00,09:53:00,10:05:00,
202201087653202,2022-01-08,SW,GLD,10:18:00,10:25:00,10:18:00,10:25:00,
202201087653202,2022-01-08,SW,CLJ,10:57:00,10:58:00,10:55:00,10:59:00,
202201087653202,2022-01-08,SW,WAT,11:07:00,,11:15:00,,
202201087653207,2022-01-08,SW,WEY,,08:20:00,,08:20:00,
202201087653207,2022-01-08,SW,UPW,08:24:00,08:24:00,08:23:00,08:24:00,
202201087653207,2022-01-08,SW,DCH,08:31:00,08:33:00,08:31:00,08:34:00,
202201087653207,2022-01-08,SW,MTN,08:39:00,08:39:00,08:39:00,08:41:00,
202201087653207,2022-01-08,SW,WOO,08:44:00,08:45:00,08:46:00,08:48:00,
202201087653207,2022-01-08,SW,WRM,08:52:00,08:53:00,08:52:00,08:54:00,
202201087653207,2022-01-08,SW,HOL,08:56:00,08:56:00,08:55:00,,
202201087653207,2022-01-08,SW,HAM,09:01:00,09:01:00,09:01:00,09:02:00,
202201087653207,2022-01-08,SW,POO,09:06:00,09:07:00,09:05:00,09:06:00,
202201087653207,2022-01-08,SW,BMH,09:17:00,09:22:00,09:16:00,09:21:00,
202201087653207,2022-01-08,SW,POK,09:26:00,09:26:00,09:24:00,09:25:00,
202201087653207,2022-01-08,SW,CHR,09:29:00,09:30:00,09:28:00,09:30:00,
202201087653207,2022-01-08,SW,NWM,09:36:00,09:37:00,09:35:00,09:38:00,
202201087653207,2022-01-08,SW,BCU,09:43:00,09:44:00,09:44:00,09:45:00,
202201087653207,2022-01-08,SW,SOU,09:58:00,10:00:00,09:58:00,10:00:00,
202201087653207,2022-01-08,SW,SOA,10:07:00,10:08:00,10:06:00,10:07:00,
202201087653207,2022-01-08,SW,WIN,10:17:00,10:18:00,10:16:00,10:17:00,
202201087653207,2022-01-08,SW,BSK,10:35:00,10:36:00,10:33:00,10:36:00,
202201087653207,2022-01-08,SW,WOK,10:54:00,11:05:00,10:53:00,11:05:00,
202201087653207,2022-01-08,SW,GLD,11:17:00,11:24:00,11:15:00,11:24:00,
202201087653207,2022-01-08,SW,CLJ,11:57:00,11:58:00,12:00:00,12:01:00,
202201087653207,2022-01-08,SW,WAT,12:07:00,,12:09:00,,
202201087653212,2022-01-08,SW,WEY,,09:20:00,,09:20:00,
202201087653212,2022-01-08,SW,UPW,09:24:00,09:24:00,09:23:00,09:24:00,
202201087653212,2022-01-08,SW,DCH,09:31:00,09:33:00,09:30:00,09:32:00,
202201087653212,2022-01-08,SW,MTN,09:39:00,09:39:00,09:38:00,09:39:00,
202201087653212,2022-01-08,SW,WOO,09:45:00,09:45:00,09:44:00,09:45:00,
202201087653212,2022-01-08,SW,WRM,09:52:00,09:53:00,09:50:00,09:52:00,
202201087653212,2022-01-08,SW,HOL,09:56:00,09:56:00,09:53:00,09:56:00,
202201087653212,2022-01-08,SW,HAM,10:01:00,10:01:00,09:59:00,10:01:00,
202201087653212,2022-01-08,SW,POO,10:06:00,10:07:00,10:04:00,10:06:00,
202201087653212,2022-01-08,SW,BMH,10:17:00,10:22:00,10:15:00,10:22:00,
202201087653212,2022-01-08,SW,POK,10:26:00,10:26:00,10:24:00,10:25:00,
202201087653212,2022-01-08,SW,CHR,10:29:00,10:30:00,10:28:00,10:29:00,
202201087653212,2022-01-08,SW,NWM,10:36:00,10:37:00,10:35:00,10:37:00,
202201087653212,2022-01-08,SW,BCU,10:43:00,10:44:00,10:43:00,10:44:00,
202201087653212,2022-01-08,SW,SOU,10:58:00,11:00:00,10:58:00,10:59:00,
202201087653212,2022-01-08,SW,SOA,11:07:00,11:08:00,11:06:00,11:07:00,
202201087653212,2022-01-08,SW,WIN,11:17:00,11:18:00,11:15:00,11:17:00,
202201087653212,2022-01-08,SW,BSK,11:34:00,11:35:00,11:33:00,11:35:00,
202201087653212,2022-01-08,SW,WOK,11:54:00,12:05:00,11:52:00,12:05:00,
202201087653212,2022-01-08,SW,GLD,12:18:00,12:25:00,12:15:00,12:50:00,
202201087653212,2022-01-08,SW,CLJ,12:57:00,12:58:00,13:22:00,13:24:00,
202201087653212,2022-01-08,SW,WAT,13:06:00,,13:32:00,,
202201087653217,2022-01-08,SW,WEY,,10:20:00,,10:20:00,896.0
202201087653217,2022-01-08,SW,UPW,10:24:00,10:24:00,10:23:00,10:25:00,896.0
202201087653217,2022-01-08,SW,DCH,10:31:00,10:33:00,10:31:00,10:32:00,896.0
202201087653217,2022-01-08,SW,MTN,10:39:00,10:39:00,10:37:00,10:40:00,896.0
202201087653217,2022-01-08,SW,WOO,10:45:00,10:45:00,10:45:00,10:46:00,896.0
202201087653217,2022-01-08,SW,WRM,10:52:00,10:53:00,10:51:00,10:53:00,896.0
202201087653217,2022-01-08,SW,HOL,10:56:00,10:56:00,10:54:00,10:56:00,896.0
202201087653217,2022-01-08,SW,HAM,11:01:00,11:01:00,10:59:00,11:01:00,896.0
202201087653217,2022-01-08,SW,POO,11:06:00,11:07:00,11:04:00,11:06:00,896.0
202201087653217,2022-01-08,SW,BMH,11:17:00,11:22:00,11:16:00,11:22:00,896.0
202201087653217,2022-01-08,SW,POK,11:26:00,11:26:00,11:25:00,11:26:00,896.0
202201087653217,2022-01-08,SW,CHR,11:29:00,11:30:00,11:29:00,11:30:00,896.0
202201087653217,2022-01-08,SW,NWM,11:36:00,11:37:00,11:36:00,11:39:00,896.0
202201087653217,2022-01-08,SW,BCU,11:43:00,11:44:00,11:45:00,11:46:00,896.0
202201087653217,2022-01-08,SW,SOU,11:58:00,12:00:00,12:00:00,12:01:00,896.0
202201087653217,2022-01-08,SW,SOA,12:07:00,12:08:00,12:08:00,12:09:00,896.0
202201087653217,2022-01-08,SW,WIN,12:17:00,12:18:00,12:17:00,12:18:00,896.0
202201087653217,2022-01-08,SW,BSK,12:34:00,12:35:00,12:37:00,12:39:00,896.0
202201087653217,2022-01-08,SW,WOK,12:54:00,13:05:00,13:15:00,13:20:00,896.0
202201087653217,2022-01-08,SW,GLD,13:17:00,13:24:00,13:30:00,13:33:00,896.0
